date,line_number,metric_abb,metric,value,year
2021-06-01,NA,max,Máxima Diária,1484,2021
2021-07-01,1,total,Total,12800,2021
2021-07-01,1,mdu,Média dos Dias Úteis,489,2021
2021-07-01,1,msa,Média dos Sábados,318,2021
2021-07-01,1,mdo,Média dos Domingos,166,2021
2021-07-01,1,max,Máxima Diária,517,2021
2021-07-01,2,total,Total,7114,2021
2021-07-01,2,mdu,Média dos Dias Úteis,275,2021
2021-07-01,2,msa,Média dos Sábados,162,2021
2021-07-01,2,mdo,Média dos Domingos,94,2021
2021-07-01,2,max,Máxima Diária,288,2021
2021-07-01,3,total,Total,15736,2021
2021-07-01,3,mdu,Média dos Dias Úteis,603,2021
2021-07-01,3,msa,Média dos Sábados,387,2021
2021-07-01,3,mdo,Média dos Domingos,198,2021
2021-07-01,3,max,Máxima Diária,635,2021
2021-07-01,15,total,Total,1031,2021
2021-07-01,15,mdu,Média dos Dias Úteis,43,2021
2021-07-01,15,msa,Média dos Sábados,17,2021
2021-07-01,15,mdo,Média dos Domingos,9,2021
2021-07-01,15,max,Máxima Diária,46,2021
2021-07-01,NA,total,Total,39903,2021
2021-07-01,NA,mdu,Média dos Dias Úteis,1534,2021
2021-07-01,NA,msa,Média dos Sábados,925,2021
2021-07-01,NA,mdo,Média dos Domingos,493,2021
2021-07-01,NA,max,Máxima Diária,1596,2021
2021-08-01,1,total,Total,13887,2021
2021-08-01,1,mdu,Média dos Dias Úteis,531,2021
2021-08-01,1,msa,Média dos Sábados,336,2021
2021-08-01,1,mdo,Média dos Domingos,173,2021
2021-08-01,1,max,Máxima Diária,553,2021
2021-08-01,2,total,Total,7899,2021
2021-08-01,2,mdu,Média dos Dias Úteis,306,2021
2021-08-01,2,msa,Média dos Sábados,165,2021
2021-08-01,2,mdo,Média dos Domingos,101,2021
2021-08-01,2,max,Máxima Diária,322,2021
2021-08-01,3,total,Total,16941,2021
2021-08-01,3,mdu,Média dos Dias Úteis,650,2021
2021-08-01,3,msa,Média dos Sábados,402,2021
2021-08-01,3,mdo,Média dos Domingos,209,2021
2021-08-01,3,max,Máxima Diária,680,2021
2021-08-01,15,total,Total,1176,2021
2021-08-01,15,mdu,Média dos Dias Úteis,47,2021
2021-08-01,15,msa,Média dos Sábados,23,2021
2021-08-01,15,mdo,Média dos Domingos,10,2021
2021-08-01,15,max,Máxima Diária,50,2021
2021-08-01,NA,total,Total,41308,2021
2021-08-01,NA,mdu,Média dos Dias Úteis,1649,2021
2021-08-01,NA,msa,Média dos Sábados,1013,2021
2021-08-01,NA,mdo,Média dos Domingos,562,2021
2021-08-01,NA,max,Máxima Diária,1697,2021
2021-09-01,1,total,Total,14620,2021
2021-09-01,1,mdu,Média dos Dias Úteis,580,2021
2021-09-01,1,msa,Média dos Sábados,373,2021
2021-09-01,1,mdo,Média dos Domingos,202,2021
2021-09-01,1,max,Máxima Diária,600,2021
2021-09-01,2,total,Total,8167,2021
2021-09-01,2,mdu,Média dos Dias Úteis,328,2021
2021-09-01,2,msa,Média dos Sábados,178,2021
2021-09-01,2,mdo,Média dos Domingos,118,2021
2021-09-01,2,max,Máxima Diária,338,2021
2021-09-01,3,total,Total,17307,2021
2021-09-01,3,mdu,Média dos Dias Úteis,691,2021
2021-09-01,3,msa,Média dos Sábados,432,2021
2021-09-01,3,mdo,Média dos Domingos,231,2021
2021-09-01,3,max,Máxima Diária,742,2021
2021-09-01,15,total,Total,1214,2021
2021-09-01,15,mdu,Média dos Dias Úteis,50,2021
2021-09-01,15,msa,Média dos Sábados,30,2021
2021-09-01,15,mdo,Média dos Domingos,11,2021
2021-09-01,15,max,Máxima Diária,51,2021
2021-09-01,NA,total,Total,43193,2021
2021-09-01,NA,mdu,Média dos Dias Úteis,1736,2021
2021-09-01,NA,msa,Média dos Sábados,1084,2021
2021-09-01,NA,mdo,Média dos Domingos,559,2021
2021-09-01,NA,max,Máxima Diária,1835,2021
2021-10-01,1,total,Total,15384,2021
2021-10-01,1,mdu,Média dos Dias Úteis,614,2021
2021-10-01,1,msa,Média dos Sábados,403,2021
2021-10-01,1,mdo,Média dos Domingos,196,2021
2021-10-01,1,max,Máxima Diária,652,2021
2021-10-01,2,total,Total,8506,2021
2021-10-01,2,mdu,Média dos Dias Úteis,348,2021
2021-10-01,2,msa,Média dos Sábados,195,2021
2021-10-01,2,mdo,Média dos Domingos,112,2021
2021-10-01,2,max,Máxima Diária,365,2021
2021-10-01,3,total,Total,18109,2021
2021-10-01,3,mdu,Média dos Dias Úteis,723,2021
2021-10-01,3,msa,Média dos Sábados,463,2021
2021-10-01,3,mdo,Média dos Domingos,243,2021
2021-10-01,3,max,Máxima Diária,764,2021
2021-10-01,15,total,Total,1195,2021
2021-10-01,15,mdu,Média dos Dias Úteis,52,2021
2021-10-01,15,msa,Média dos Sábados,23,2021
2021-10-01,15,mdo,Média dos Domingos,8,2021
2021-10-01,15,max,Máxima Diária,55,2021
2021-10-01,NA,total,Total,45702,2021
2021-10-01,NA,mdu,Média dos Dias Úteis,1860,2021
2021-10-01,NA,msa,Média dos Sábados,1197,2021
2021-10-01,NA,mdo,Média dos Domingos,693,2021
2021-10-01,NA,max,Máxima Diária,1897,2021
2021-11-01,1,total,Total,16326,2021
2021-11-01,1,mdu,Média dos Dias Úteis,662,2021
2021-11-01,1,msa,Média dos Sábados,443,2021
2021-11-01,1,mdo,Média dos Domingos,241,2021
2021-11-01,1,max,Máxima Diária,679,2021
2021-11-01,2,total,Total,8913,2021
2021-11-01,2,mdu,Média dos Dias Úteis,370,2021
2021-11-01,2,msa,Média dos Sábados,204,2021
2021-11-01,2,mdo,Média dos Domingos,136,2021
2021-11-01,2,max,Máxima Diária,382,2021
2021-11-01,3,total,Total,19133,2021
2021-11-01,3,mdu,Média dos Dias Úteis,773,2021
2021-11-01,3,msa,Média dos Sábados,517,2021
2021-11-01,3,mdo,Média dos Domingos,298,2021
2021-11-01,3,max,Máxima Diária,792,2021
2021-11-01,15,total,Total,1330,2021
2021-11-01,15,mdu,Média dos Dias Úteis,56,2021
2021-11-01,15,msa,Média dos Sábados,33,2021
2021-11-01,15,mdo,Média dos Domingos,18,2021
2021-11-01,15,max,Máxima Diária,57,2021
2021-11-01,NA,total,Total,45780,2021
2021-11-01,NA,mdu,Média dos Dias Úteis,1764,2021
2021-11-01,NA,msa,Média dos Sábados,1338,2021
2021-11-01,NA,mdo,Média dos Domingos,711,2021
2021-11-01,NA,max,Máxima Diária,2000,2021
2021-12-01,1,total,Total,16317,2021
2021-12-01,1,mdu,Média dos Dias Úteis,627,2021
2021-12-01,1,msa,Média dos Sábados,495,2021
2021-12-01,1,mdo,Média dos Domingos,250,2021
2021-12-01,1,max,Máxima Diária,712,2021
2021-12-01,2,total,Total,8877,2021
2021-12-01,2,mdu,Média dos Dias Úteis,349,2021
2021-12-01,2,msa,Média dos Sábados,225,2021
2021-12-01,2,mdo,Média dos Domingos,138,2021
2021-12-01,2,max,Máxima Diária,398,2021
2021-12-01,3,total,Total,19290,2021
2021-12-01,3,mdu,Média dos Dias Úteis,737,2021
2021-12-01,3,msa,Média dos Sábados,582,2021
2021-12-01,3,mdo,Média dos Domingos,310,2021
2021-12-01,3,max,Máxima Diária,850,2021
2021-12-01,15,total,Total,1296,2021
2021-12-01,15,mdu,Média dos Dias Úteis,51,2021
2021-12-01,15,msa,Média dos Sábados,37,2021
2021-12-01,15,mdo,Média dos Domingos,14,2021
2021-12-01,15,max,Máxima Diária,59,2021
2021-12-01,NA,total,Total,443537,2021
2021-12-01,NA,mdu,Média dos Dias Úteis,1484,2021
2021-12-01,NA,msa,Média dos Sábados,908,2021
2021-12-01,NA,mdo,Média dos Domingos,491,2021
2021-12-01,NA,max,Máxima Diária,2000,2021
2022-01-01,1,total,Total,13688,2022
2022-01-01,1,mdu,Média dos Dias Úteis,542,2022
2022-01-01,1,msa,Média dos Sábados,351,2022
2022-01-01,1,mdo,Média dos Domingos,190,2022
2022-01-01,1,max,Máxima Diária,585,2022
2022-01-01,2,total,Total,7484,2022
2022-01-01,2,mdu,Média dos Dias Úteis,302,2022
2022-01-01,2,msa,Média dos Sábados,169,2022
2022-01-01,2,mdo,Média dos Domingos,100,2022
2022-01-01,2,max,Máxima Diária,331,2022
2022-01-01,3,total,Total,16226,2022
2022-01-01,3,mdu,Média dos Dias Úteis,639,2022
2022-01-01,3,msa,Média dos Sábados,411,2022
2022-01-01,3,mdo,Média dos Domingos,235,2022
2022-01-01,3,max,Máxima Diária,696,2022
2022-01-01,15,total,Total,1142,2022
2022-01-01,15,mdu,Média dos Dias Úteis,46,2022
2022-01-01,15,msa,Média dos Sábados,28,2022
2022-01-01,15,mdo,Média dos Domingos,14,2022
2022-01-01,15,max,Máxima Diária,50,2022
2022-01-01,NA,total,Total,42301,2022
2022-01-01,NA,mdu,Média dos Dias Úteis,1800,2022
2022-01-01,NA,msa,Média dos Sábados,1124,2022
2022-01-01,NA,mdo,Média dos Domingos,632,2022
2022-01-01,NA,max,Máxima Diária,1884,2022
2022-02-01,1,total,Total,14891,2022
2022-02-01,1,mdu,Média dos Dias Úteis,634,2022
2022-02-01,1,msa,Média dos Sábados,415,2022
2022-02-01,1,mdo,Média dos Domingos,196,2022
2022-02-01,1,max,Máxima Diária,667,2022
2022-02-01,2,total,Total,8486,2022
2022-02-01,2,mdu,Média dos Dias Úteis,367,2022
2022-02-01,2,msa,Média dos Sábados,198,2022
2022-02-01,2,mdo,Média dos Domingos,129,2022
2022-02-01,2,max,Máxima Diária,389,2022
2022-02-01,3,total,Total,17630,2022
2022-02-01,3,mdu,Média dos Dias Úteis,743,2022
2022-02-01,3,msa,Média dos Sábados,478,2022
2022-02-01,3,mdo,Média dos Domingos,289,2022
2022-02-01,3,max,Máxima Diária,775,2022
2022-02-01,15,total,Total,1294,2022
2022-02-01,15,mdu,Média dos Dias Úteis,55,2022
2022-02-01,15,msa,Média dos Sábados,34,2022
2022-02-01,15,mdo,Média dos Domingos,18,2022
2022-02-01,15,max,Máxima Diária,59,2022
2022-02-01,NA,total,Total,52377,2022
2022-02-01,NA,mdu,Média dos Dias Úteis,2031,2022
2022-02-01,NA,msa,Média dos Sábados,1200,2022
2022-02-01,NA,mdo,Média dos Domingos,634,2022
2022-02-01,NA,max,Máxima Diária,2106,2022
2022-03-01,1,total,Total,18216,2022
2022-03-01,1,mdu,Média dos Dias Úteis,706,2022
2022-03-01,1,msa,Média dos Sábados,436,2022
2022-03-01,1,mdo,Média dos Domingos,198,2022
2022-03-01,1,max,Máxima Diária,734,2022
2022-03-01,2,total,Total,10739,2022
2022-03-01,2,mdu,Média dos Dias Úteis,424,2022
2022-03-01,2,msa,Média dos Sábados,215,2022
2022-03-01,2,mdo,Média dos Domingos,130,2022
2022-03-01,2,max,Máxima Diária,444,2022
2022-03-01,3,total,Total,21835,2022
2022-03-01,3,mdu,Média dos Dias Úteis,840,2022
2022-03-01,3,msa,Média dos Sábados,513,2022
2022-03-01,3,mdo,Média dos Domingos,287,2022
2022-03-01,3,max,Máxima Diária,895,2022
2022-03-01,15,total,Total,1587,2022
2022-03-01,15,mdu,Média dos Dias Úteis,62,2022
2022-03-01,15,msa,Média dos Sábados,36,2022
2022-03-01,15,mdo,Média dos Domingos,18,2022
2022-03-01,15,max,Máxima Diária,64,2022
2022-03-01,NA,total,Total,49759,2022
2022-03-01,NA,mdu,Média dos Dias Úteis,2110,2022
2022-03-01,NA,msa,Média dos Sábados,1176,2022
2022-03-01,NA,mdo,Média dos Domingos,697,2022
2022-03-01,NA,max,Máxima Diária,2173,2022
2022-04-01,1,total,Total,17547,2022
2022-04-01,1,mdu,Média dos Dias Úteis,742,2022
2022-04-01,1,msa,Média dos Sábados,430,2022
2022-04-01,1,mdo,Média dos Domingos,235,2022
2022-04-01,1,max,Máxima Diária,771,2022
2022-04-01,2,total,Total,10196,2022
2022-04-01,2,mdu,Média dos Dias Úteis,444,2022
2022-04-01,2,msa,Média dos Sábados,212,2022
2022-04-01,2,mdo,Média dos Domingos,134,2022
2022-04-01,2,max,Máxima Diária,459,2022
2022-04-01,3,total,Total,20508,2022
2022-04-01,3,mdu,Média dos Dias Úteis,859,2022
2022-04-01,3,msa,Média dos Sábados,499,2022
2022-04-01,3,mdo,Média dos Domingos,308,2022
2022-04-01,3,max,Máxima Diária,877,2022
2022-04-01,15,total,Total,1507,2022
2022-04-01,15,mdu,Média dos Dias Úteis,64,2022
2022-04-01,15,msa,Média dos Sábados,36,2022
2022-04-01,15,mdo,Média dos Domingos,19,2022
2022-04-01,15,max,Máxima Diária,69,2022
2022-04-01,NA,total,Total,54925,2022
2022-04-01,NA,mdu,Média dos Dias Úteis,2097,2022
2022-04-01,NA,msa,Média dos Sábados,1282,2022
2022-04-01,NA,mdo,Média dos Domingos,721,2022
2022-04-01,NA,max,Máxima Diária,2170,2022
2022-05-01,1,total,Total,19350,2022
2022-05-01,1,mdu,Média dos Dias Úteis,738,2022
2022-05-01,1,msa,Média dos Sábados,473,2022
2022-05-01,1,mdo,Média dos Domingos,242,2022
2022-05-01,1,max,Máxima Diária,765,2022
2022-05-01,2,total,Total,11447,2022
2022-05-01,2,mdu,Média dos Dias Úteis,447,2022
2022-05-01,2,msa,Média dos Sábados,228,2022
2022-05-01,2,mdo,Média dos Domingos,135,2022
2022-05-01,2,max,Máxima Diária,468,2022
2022-05-01,3,total,Total,22453,2022
2022-05-01,3,mdu,Média dos Dias Úteis,847,2022
2022-05-01,3,msa,Média dos Sábados,542,2022
2022-05-01,3,mdo,Média dos Domingos,324,2022
2022-05-01,3,max,Máxima Diária,877,2022
2022-05-01,15,total,Total,1674,2022
2022-05-01,15,mdu,Média dos Dias Úteis,64,2022
2022-05-01,15,msa,Média dos Sábados,39,2022
2022-05-01,15,mdo,Média dos Domingos,20,2022
2022-05-01,15,max,Máxima Diária,66,2022
2022-05-01,NA,total,Total,51118,2022
2022-05-01,NA,mdu,Média dos Dias Úteis,2029,2022
2022-05-01,NA,msa,Média dos Sábados,1200,2022
2022-05-01,NA,mdo,Média dos Domingos,737,2022
2022-05-01,NA,max,Máxima Diária,2113,2022
2022-06-01,1,total,Total,17926,2022
2022-06-01,1,mdu,Média dos Dias Úteis,710,2022
2022-06-01,1,msa,Média dos Sábados,437,2022
2022-06-01,1,mdo,Média dos Domingos,242,2022
2022-06-01,1,max,Máxima Diária,746,2022
2022-06-01,2,total,Total,10638,2022
2022-06-01,2,mdu,Média dos Dias Úteis,431,2022
2022-06-01,2,msa,Média dos Sábados,214,2022
2022-06-01,2,mdo,Média dos Domingos,153,2022
2022-06-01,2,max,Máxima Diária,447,2022
2022-06-01,3,total,Total,20959,2022
2022-06-01,3,mdu,Média dos Dias Úteis,823,2022
2022-06-01,3,msa,Média dos Sábados,514,2022
2022-06-01,3,mdo,Média dos Domingos,322,2022
2022-06-01,3,max,Máxima Diária,858,2022
2022-06-01,15,total,Total,1596,2022
2022-06-01,15,mdu,Média dos Dias Úteis,64,2022
2022-06-01,15,msa,Média dos Sábados,35,2022
2022-06-01,15,mdo,Média dos Domingos,20,2022
2022-06-01,15,max,Máxima Diária,70,2022
2022-06-01,NA,total,Total,50928,2022
2022-06-01,NA,mdu,Média dos Dias Úteis,1960,2022
2022-06-01,NA,msa,Média dos Sábados,1218,2022
2022-06-01,NA,mdo,Média dos Domingos,731,2022
2022-06-01,NA,max,Máxima Diária,2058,2022
2022-07-01,1,total,Total,18175,2022
2022-07-01,1,mdu,Média dos Dias Úteis,690,2022
2022-07-01,1,msa,Média dos Sábados,459,2022
2022-07-01,1,mdo,Média dos Domingos,265,2022
2022-07-01,1,max,Máxima Diária,752,2022
2022-07-01,2,total,Total,10490,2022
2022-07-01,2,mdu,Média dos Dias Úteis,413,2022
2022-07-01,2,msa,Média dos Sábados,222,2022
2022-07-01,2,mdo,Média dos Domingos,146,2022
2022-07-01,2,max,Máxima Diária,430,2022
2022-07-01,3,total,Total,20746,2022
2022-07-01,3,mdu,Média dos Dias Úteis,795,2022
2022-07-01,3,msa,Média dos Sábados,511,2022
2022-07-01,3,mdo,Média dos Domingos,303,2022
2022-07-01,3,max,Máxima Diária,833,2022
2022-07-01,15,total,Total,1517,2022
2022-07-01,15,mdu,Média dos Dias Úteis,62,2022
2022-07-01,15,msa,Média dos Sábados,26,2022
2022-07-01,15,mdo,Média dos Domingos,16,2022
2022-07-01,15,max,Máxima Diária,64,2022
2022-07-01,NA,total,Total,56481,2022
2022-07-01,NA,mdu,Média dos Dias Úteis,2122,2022
2022-07-01,NA,msa,Média dos Sábados,1226,2022
2022-07-01,NA,mdo,Média dos Domingos,691,2022
2022-07-01,NA,max,Máxima Diária,2216,2022
2022-08-01,1,total,Total,19922,2022
2022-08-01,1,mdu,Média dos Dias Úteis,747,2022
2022-08-01,1,msa,Média dos Sábados,454,2022
2022-08-01,1,mdo,Média dos Domingos,232,2022
2022-08-01,1,max,Máxima Diária,779,2022
2022-08-01,2,total,Total,12057,2022
2022-08-01,2,mdu,Média dos Dias Úteis,460,2022
2022-08-01,2,msa,Média dos Sábados,231,2022
2022-08-01,2,mdo,Média dos Domingos,136,2022
2022-08-01,2,max,Máxima Diária,487,2022
2022-08-01,3,total,Total,22792,2022
2022-08-01,3,mdu,Média dos Dias Úteis,849,2022
2022-08-01,3,msa,Média dos Sábados,513,2022
2022-08-01,3,mdo,Média dos Domingos,305,2022
2022-08-01,3,max,Máxima Diária,888,2022
2022-08-01,15,total,Total,1709,2022
2022-08-01,15,mdu,Média dos Dias Úteis,67,2022
2022-08-01,15,msa,Média dos Sábados,28,2022
2022-08-01,15,mdo,Média dos Domingos,17,2022
2022-08-01,15,max,Máxima Diária,69,2022
2022-08-01,NA,total,Total,54054,2022
2022-08-01,NA,mdu,Média dos Dias Úteis,2164,2022
2022-08-01,NA,msa,Média dos Sábados,1269,2022
2022-08-01,NA,mdo,Média dos Domingos,681,2022
2022-08-01,NA,max,Máxima Diária,2248,2022
2022-09-01,1,total,Total,19046,2022
2022-09-01,1,mdu,Média dos Dias Úteis,761,2022
2022-09-01,1,msa,Média dos Sábados,466,2022
2022-09-01,1,mdo,Média dos Domingos,237,2022
2022-09-01,1,max,Máxima Diária,796,2022
2022-09-01,2,total,Total,11553,2022
2022-09-01,2,mdu,Média dos Dias Úteis,470,2022
2022-09-01,2,msa,Média dos Sábados,235,2022
2022-09-01,2,mdo,Média dos Domingos,135,2022
2022-09-01,2,max,Máxima Diária,490,2022
2022-09-01,3,total,Total,21793,2022
2022-09-01,3,mdu,Média dos Dias Úteis,865,2022
2022-09-01,3,msa,Média dos Sábados,534,2022
2022-09-01,3,mdo,Média dos Domingos,290,2022
2022-09-01,3,max,Máxima Diária,910,2022
2022-09-01,15,total,Total,1661,2022
2022-09-01,15,mdu,Média dos Dias Úteis,68,2022
2022-09-01,15,msa,Média dos Sábados,34,2022
2022-09-01,15,mdo,Média dos Domingos,20,2022
2022-09-01,15,max,Máxima Diária,74,2022
2022-09-01,NA,total,Total,55234,2022
2022-09-01,NA,mdu,Média dos Dias Úteis,2203,2022
2022-09-01,NA,msa,Média dos Sábados,1279,2022
2022-09-01,NA,mdo,Média dos Domingos,731,2022
2022-09-01,NA,max,Máxima Diária,2308,2022
2022-10-01,1,total,Total,19679,2022
2022-10-01,1,mdu,Média dos Dias Úteis,782,2022
2022-10-01,1,msa,Média dos Sábados,475,2022
2022-10-01,1,mdo,Média dos Domingos,257,2022
2022-10-01,1,max,Máxima Diária,828,2022
2022-10-01,2,total,Total,11672,2022
2022-10-01,2,mdu,Média dos Dias Úteis,475,2022
2022-10-01,2,msa,Média dos Sábados,238,2022
2022-10-01,2,mdo,Média dos Domingos,150,2022
2022-10-01,2,max,Máxima Diária,498,2022
2022-10-01,3,total,Total,22203,2022
2022-10-01,3,mdu,Média dos Dias Úteis,878,2022
2022-10-01,3,msa,Média dos Sábados,533,2022
2022-10-01,3,mdo,Média dos Domingos,305,2022
2022-10-01,3,max,Máxima Diária,918,2022
2022-10-01,15,total,Total,1679,2022
2022-10-01,15,mdu,Média dos Dias Úteis,69,2022
2022-10-01,15,msa,Média dos Sábados,33,2022
2022-10-01,15,mdo,Média dos Domingos,19,2022
2022-10-01,15,max,Máxima Diária,71,2022
2022-10-01,NA,total,Total,52791,2022
2022-10-01,NA,mdu,Média dos Dias Úteis,2220,2022
2022-10-01,NA,msa,Média dos Sábados,1316,2022
2022-10-01,NA,mdo,Média dos Domingos,749,2022
2022-10-01,NA,max,Máxima Diária,2313,2022
2022-11-01,1,total,Total,18677,2022
2022-11-01,1,mdu,Média dos Dias Úteis,782,2022
2022-11-01,1,msa,Média dos Sábados,484,2022
2022-11-01,1,mdo,Média dos Domingos,263,2022
2022-11-01,1,max,Máxima Diária,816,2022
2022-11-01,2,total,Total,11039,2022
2022-11-01,2,mdu,Média dos Dias Úteis,477,2022
2022-11-01,2,msa,Média dos Sábados,237,2022
2022-11-01,2,mdo,Média dos Domingos,144,2022
2022-11-01,2,max,Máxima Diária,501,2022
2022-11-01,3,total,Total,21421,2022
2022-11-01,3,mdu,Média dos Dias Úteis,889,2022
2022-11-01,3,msa,Média dos Sábados,560,2022
2022-11-01,3,mdo,Média dos Domingos,320,2022
2022-11-01,3,max,Máxima Diária,928,2022
2022-11-01,15,total,Total,1654,2022
2022-11-01,15,mdu,Média dos Dias Úteis,71,2022
2022-11-01,15,msa,Média dos Sábados,34,2022
2022-11-01,15,mdo,Média dos Domingos,22,2022
2022-11-01,15,max,Máxima Diária,74,2022
2022-11-01,NA,total,Total,51030,2022
2022-11-01,NA,mdu,Média dos Dias Úteis,1942,2022
2022-11-01,NA,msa,Média dos Sábados,1427,2022
2022-11-01,NA,mdo,Média dos Domingos,808,2022
2022-11-01,NA,max,Máxima Diária,2374,2022
2022-12-01,1,total,Total,18176,2022
2022-12-01,1,mdu,Média dos Dias Úteis,691,2022
2022-12-01,1,msa,Média dos Sábados,511,2022
2022-12-01,1,mdo,Média dos Domingos,291,2022
2022-12-01,1,max,Máxima Diária,845,2022
2022-12-01,2,total,Total,10182,2022
2022-12-01,2,mdu,Média dos Dias Úteis,396,2022
2022-12-01,2,msa,Média dos Sábados,248,2022
2022-12-01,2,mdo,Média dos Domingos,151,2022
2022-12-01,2,max,Máxima Diária,495,2022
2022-12-01,3,total,Total,21117,2022
2022-12-01,3,mdu,Média dos Dias Úteis,793,2022
2022-12-01,3,msa,Média dos Sábados,642,2022
2022-12-01,3,mdo,Média dos Domingos,348,2022
2022-12-01,3,max,Máxima Diária,959,2022
2022-12-01,15,total,Total,1555,2022
2022-12-01,15,mdu,Média dos Dias Úteis,62,2022
2022-12-01,15,msa,Média dos Sábados,25,2022
2022-12-01,15,mdo,Média dos Domingos,19,2022
2022-12-01,15,max,Máxima Diária,75,2022
2022-12-01,NA,total,Total,609535,2022
2022-12-01,NA,mdu,Média dos Dias Úteis,2017,2022
2022-12-01,NA,msa,Média dos Sábados,1223,2022
